Mix_ID,Cement,GGBS,FlyAsh,Water,Admixture,CoarseAggregate,Sand,age,Strength
687,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664
688,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065752
689,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832
690,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
691,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168
692,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.8085755
693,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808
694,153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718
695,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782
696,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588
697,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
698,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
699,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008
700,203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168
701,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999
702,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.526869708
703,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972
704,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675924
705,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264
706,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694
707,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728
708,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948
709,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999
710,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036
711,250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187312
712,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914964
713,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478
714,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036
715,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,8.374375495999999
716,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069
717,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784
718,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
719,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.354550568
720,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536
721,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672
722,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,11.85209244
723,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476
724,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.82725136
725,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76312012
726,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
727,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627
728,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804
729,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504
730,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524
731,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286912
732,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752
733,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132
734,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024
735,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972
736,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776
737,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204048
738,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944
739,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668
740,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352
741,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
742,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89204216
743,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072
744,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
745,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028
746,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904
747,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508
748,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
749,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892
750,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932
751,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902
752,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356
753,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968
754,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712
755,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776027999999
756,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688
757,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332
758,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404
759,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568
760,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
761,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648
762,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
763,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096
764,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
765,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832
766,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22155168
767,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
768,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372
769,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256
770,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432
771,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824
772,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436
773,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.00065956
774,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
775,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
776,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904
777,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844
778,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
779,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496
780,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352
781,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
782,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
783,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464
784,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
785,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436
786,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
787,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
788,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704
789,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404
790,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
791,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052
792,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104
793,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836
794,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404
795,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404
796,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92183956
797,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124
798,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828
799,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808
800,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
801,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764
802,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
803,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484
804,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996
805,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58281716
806,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652
807,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956
808,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728
809,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
810,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
811,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824
812,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
813,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428
814,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064
815,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328
816,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
817,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
818,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152
819,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264
820,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376
821,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384
822,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
823,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352
824,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516
825,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678
826,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0932892
827,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088
828,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51101176
829,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740975999999
830,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.16965116
831,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496
832,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068
833,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924
834,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472
835,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736
836,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
837,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172
838,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
839,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664
840,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
841,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732
842,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
843,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808
844,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972
845,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402188
846,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848
847,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084
848,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
849,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.39821744
850,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974
851,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444
852,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188
853,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584
854,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
855,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508
856,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
857,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.86524252
858,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.3016908
859,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028
860,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.08573488
861,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128
862,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
863,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.22532884
864,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
865,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.87447548
866,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929
867,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672
868,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91428524
869,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872
870,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472
871,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
872,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.763899519999995
873,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724
874,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
875,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
876,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352
877,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0603742
878,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
879,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.02642
880,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488
881,152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.17614616
882,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.55887532
883,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.4388066
884,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.9569528
885,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532
886,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704
887,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95395504
888,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
889,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332
890,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.7153764
891,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288
892,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152
893,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
894,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
895,143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036
896,260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77327244
897,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456
898,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419012
899,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86420332
900,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657064
901,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,37.43165204
902,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.86810032
903,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436
904,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
905,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
906,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29309728
907,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292
908,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
909,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.51946532
910,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868
911,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992
912,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476
913,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
914,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676
915,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104
916,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.98557104
917,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24315532
918,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.91714304
919,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328
920,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.0969264
921,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.06830816
922,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112
923,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
924,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84481804
925,136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,26.96540636
926,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28.0,27.234302
927,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.6472082
928,157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944
929,149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
930,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
931,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88163004
932,144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.340841
933,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
934,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.8903434
935,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176
936,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
937,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.629801424
938,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
939,154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424
940,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532
941,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796000003
942,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.937997196
943,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226932
944,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
945,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559564796
946,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.443632932
947,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756
948,299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796
949,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
950,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002
951,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.630650804
952,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
953,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
954,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
955,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.461329424
956,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.245413568000004
957,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644
958,143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068263999995
959,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
960,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
961,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.934879596
962,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
963,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28.0,13.202086448
964,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43165204
965,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858224
966,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644
967,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.459520796
968,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922
969,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.293786756
970,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
971,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.234192132
972,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.523602176
973,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.744174488
974,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28.0,26.147687824
975,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.526310044
976,277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.57833058
977,298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.86585204399999
978,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.053469468
979,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991086848
980,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.247292176
981,147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,26.922658848
982,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756
983,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382116
984,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.073134492
985,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
986,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996
987,272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112
988,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.762260768
989,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012
990,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
991,151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349864196
992,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215586252
993,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42357812
994,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28.0,33.419591196
995,374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057496
996,158.6,148.9,116.0,175.1,15.0,953.3,719.7,28.0,27.681082448
997,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916532
998,310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
999,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12320644
1000,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,15.569747032
1001,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28.0,44.61185510399999
1002,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28.0,53.524711356
1003,321.3,164.2,0.0,190.5,4.6,870.0,774.0,28.0,57.21823428799999
1004,366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.909079268
1005,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.826961644
1006,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.399596392
1007,164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,18.033934256
1008,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916
1009,160.2,188.0,146.4,203.2,11.3,828.7,709.7,28.0,35.314271244
1010,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906
1011,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.06200298
1012,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.798273424
1013,325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.23581094
1014,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899
1015,132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,33.306517132
1016,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.426376088
1017,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688
1018,313.8,0.0,112.6,169.9,10.1,925.3,782.9,28.0,38.461039708
1019,321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,37.265488324
1020,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.22532884
1021,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.14008364399999
1022,298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956000003
1023,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28.0,41.542307952
1024,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.455953576
1025,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.917043144
1026,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.284354004
1027,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.178794196
1028,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
1029,159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.768036376000005
1030,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235144
