Mix_ID,Cement,GGBS,FlyAsh,Water,Admixture,CoarseAggregate,Sand,age,Strength,WBRatio
569,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.447869684,0.46775818639798483
570,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168,0.4868904037755637
571,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224,0.627789046653144
572,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604,0.3257323276618137
573,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384,0.5046195652173913
574,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788,0.35250569476082005
575,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999,0.5474646226415094
576,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192,0.7799244015119697
577,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768,0.5474646226415094
578,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902,0.5474646226415094
579,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997,0.3839156501964027
580,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272,0.5474646226415094
581,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104,0.3839156501964027
582,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682,0.40840114361117213
583,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988,0.5699815837937384
584,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621744,0.35250569476082005
585,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088,0.3257323276618137
586,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373,0.3839156501964027
587,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884,0.4868904037755637
588,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566,0.46775818639798483
589,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172,0.5984531098936513
590,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092,0.5474646226415094
591,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716,0.7799244015119697
592,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492,0.7354455445544554
593,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324,0.48549019607843136
594,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998,0.7354455445544554
595,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344,0.35250569476082005
596,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997,0.5984531098936513
597,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988,0.5699815837937384
598,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014,0.40840114361117213
599,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968,0.5811209439528023
600,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516,0.5811209439528023
601,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872,0.5811209439528023
602,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972,0.5811209439528023
603,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076,0.5811209439528023
604,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136,0.5811209439528023
605,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116,0.5811209439528023
606,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999,0.8220338983050848
607,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312,0.8220338983050848
608,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396,0.8220338983050848
609,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108,0.8220338983050848
610,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408096,0.8177966101694916
611,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688,0.8177966101694916
612,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984,0.6895306859205776
613,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616,0.6895306859205776
614,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448,0.6895306859205776
615,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708,0.6895306859205776
616,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964,0.6895306859205776
617,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688,0.6895306859205776
618,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926,0.7795275590551181
619,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208,0.7795275590551181
620,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332,0.7795275590551181
621,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632,0.7795275590551181
622,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952,0.6286644951140065
623,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668,0.6286644951140065
624,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844,0.6286644951140065
625,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668,0.6286644951140065
626,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922479,0.6286644951140065
627,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724,0.8177966101694916
628,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.839342119999999,0.9
629,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376,0.9
630,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112,0.8044444444444444
631,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214,0.8044444444444444
632,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944,0.5661538461538461
633,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584,0.5661538461538461
634,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056,0.6654545454545454
635,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228,0.6654545454545454
636,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284,0.6133333333333333
637,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544,0.6133333333333333
638,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928,0.496
639,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992,0.496
640,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888,0.4675
641,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072,0.4675
642,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172,0.728
643,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852,0.728
644,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916,0.5314285714285715
645,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624,0.5314285714285715
646,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364,0.3999606918238994
647,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104,0.4880095923261391
648,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588,0.48854961832061067
649,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198,0.5759977356354373
650,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236,0.4880095923261391
651,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005,0.6639477977161501
652,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006,0.6639477977161501
653,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596,0.7529411764705882
654,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728,0.7529411764705882
655,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956,0.6639477977161501
656,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812,0.4880095923261391
657,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518,0.5765765765765766
658,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644,0.7517547100110824
659,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960656,0.3999606918238994
660,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.231713972,0.7517547100110824
661,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096,0.6643598615916955
662,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507,0.5759977356354373
663,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176,0.48854961832061067
664,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204,0.5765765765765766
665,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394,0.4880095923261391
666,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948,0.6643598615916955
667,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998,0.4
668,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756,0.4
669,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536,0.7529411764705882
670,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674,0.4
671,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588,0.3999606918238994
672,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836,0.48854961832061067
673,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892,0.6643598615916955
674,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768,0.5759977356354373
675,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403,0.48854961832061067
676,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506,0.6639477977161501
677,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998,0.4880095923261391
678,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308,0.7529411764705882
679,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005,0.4
680,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168,0.5759977356354373
681,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510655999998,0.7529411764705882
682,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768,0.6643598615916955
683,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976,0.6639477977161501
684,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588422892,0.5765765765765766
685,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556,0.4
686,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.664035368,0.5765765765765766
687,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664,0.3999606918238994
688,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065752,0.48854961832061067
689,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832,0.7517547100110824
690,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096,0.48854961832061067
691,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168,0.4
692,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.8085755,0.5759977356354373
693,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808,0.5759977356354373
694,153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718,0.7529411764705882
695,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782,0.48854961832061067
696,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588,0.6643598615916955
697,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496,0.6639477977161501
698,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152,0.7517547100110824
699,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008,0.3999606918238994
700,203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168,0.3999606918238994
701,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999,0.5765765765765766
702,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.526869708,0.4
703,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972,0.5765765765765766
704,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675924,0.5765765765765766
705,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264,0.4880095923261391
706,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694,0.6639477977161501
707,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728,0.7529411764705882
708,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948,0.5765765765765766
709,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999,0.6643598615916955
710,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036,0.6643598615916955
711,250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187312,0.4880095923261391
712,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914964,0.3999606918238994
713,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478,0.4
714,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036,0.48854961832061067
715,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,8.374375495999999,0.7529411764705882
716,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069,0.5759977356354373
717,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784,0.6643598615916955
718,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952,0.5759977356354373
719,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.354550568,0.6639477977161501
720,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536,0.4880095923261391
721,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672,0.3999606918238994
722,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,11.85209244,0.6193548387096774
723,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476,0.6193548387096774
724,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.82725136,0.6193548387096774
725,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76312012,0.6193548387096774
726,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788,0.6193548387096774
727,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627,0.5800604229607251
728,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804,0.5800604229607251
729,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504,0.5800604229607251
730,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524,0.5800604229607251
731,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286912,0.5800604229607251
732,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752,0.5501432664756447
733,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132,0.5501432664756447
734,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024,0.5501432664756447
735,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972,0.5501432664756447
736,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776,0.5501432664756447
737,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204048,0.7815126050420168
738,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944,0.7815126050420168
739,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668,0.6283783783783784
740,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352,0.6283783783783784
741,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724,0.6262626262626263
742,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89204216,0.4
743,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072,0.4
744,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932,0.46851385390428213
745,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028,0.6619217081850534
746,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904,0.6583629893238434
747,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508,0.4
748,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928,0.4
749,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892,0.4
750,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932,0.4
751,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902,0.4
752,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356,0.32037037037037036
753,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968,0.32037037037037036
754,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712,0.32037037037037036
755,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776027999999,0.32037037037037036
756,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688,0.32037037037037036
757,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332,0.32037037037037036
758,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404,0.58
759,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568,0.58
760,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234,0.58
761,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648,0.58
762,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372,0.58
763,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096,0.58
764,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684,0.4831168831168831
765,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832,0.4831168831168831
766,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22155168,0.4831168831168831
767,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778,0.4831168831168831
768,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372,0.4831168831168831
769,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256,0.5800604229607251
770,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432,0.5800604229607251
771,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824,0.5501432664756447
772,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436,0.5800604229607251
773,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.00065956,0.4869109947643979
774,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728,0.4869109947643979
775,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,0.4869109947643979
776,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904,0.6619217081850534
777,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844,0.5457227138643068
778,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168,0.5457227138643068
779,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496,0.6271186440677966
780,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352,0.6271186440677966
781,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944,0.7773109243697479
782,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056,0.6486486486486487
783,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464,0.6486486486486487
784,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188,0.6486486486486487
785,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436,0.5800604229607251
786,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884,0.5800604229607251
787,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036,0.5800604229607251
788,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704,0.5800604229607251
789,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404,0.5501432664756447
790,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096,0.5501432664756447
791,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052,0.5501432664756447
792,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104,0.5501432664756447
793,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836,0.5501432664756447
794,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404,0.6721854304635762
795,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404,0.6721854304635762
796,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92183956,0.36
797,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124,0.4
798,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828,0.4
799,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808,0.4
800,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564,0.32037037037037036
801,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764,0.7341269841269841
802,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,0.7341269841269841
803,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484,0.5457227138643068
804,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996,0.48854961832061067
805,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58281716,0.48854961832061067
806,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652,0.48854961832061067
807,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956,0.48429319371727747
808,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728,0.48429319371727747
809,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,0.7380952380952381
810,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,0.7341269841269841
811,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824,0.6193548387096774
812,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778,0.6193548387096774
813,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428,0.6193548387096774
814,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064,0.6193548387096774
815,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328,0.6193548387096774
816,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352,0.36
817,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828,0.36
818,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152,0.36
819,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264,0.36
820,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376,0.36
821,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384,0.36
822,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188,0.6304347826086957
823,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352,0.6304347826086957
824,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516,0.6304347826086957
825,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678,0.6721854304635762
826,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0932892,0.4659949622166247
827,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088,0.4
828,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51101176,0.2796934865900383
829,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740975999999,0.2796934865900383
830,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.16965116,0.45652173913043476
831,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496,0.358
832,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068,0.5365853658536586
833,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924,0.5754985754985755
834,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472,0.3582089552238806
835,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736,0.2978723404255319
836,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336,0.4952978056426332
837,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172,0.481981981981982
838,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064,0.5080213903743316
839,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664,0.41273584905660377
840,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902,0.5102040816326531
841,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732,0.3708609271523179
842,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644,0.4839506172839506
843,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808,0.49850746268656715
844,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972,0.39635535307517084
845,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402188,0.37084870848708484
846,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848,0.3917525773195876
847,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084,0.3453887884267631
848,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636,0.3379174852652259
849,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.39821744,0.45647058823529413
850,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974,0.5777777777777777
851,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444,0.45112781954887216
852,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188,0.4109311740890688
853,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584,0.45925925925925926
